date,close,eps,pe,revenue,symbol
1/2/2018 16:00,38.05,2.69,14.14498141,209.9,SEDG
1/3/2018 16:00,39.05,2.69,14.51672862,209.9,SEDG
1/4/2018 16:00,37.35,2.69,13.88475836,209.9,SEDG
1/5/2018 16:00,37.9,2.69,14.08921933,209.9,SEDG
1/8/2018 16:00,38.35,2.69,14.25650558,209.9,SEDG
1/9/2018 16:00,37.2,2.69,13.82899628,209.9,SEDG
1/10/2018 16:00,36.6,2.69,13.60594796,209.9,SEDG
1/11/2018 16:00,37.5,2.69,13.94052045,209.9,SEDG
1/12/2018 16:00,36.3,2.69,13.49442379,209.9,SEDG
1/16/2018 16:00,35.65,2.69,13.2527881,209.9,SEDG
1/17/2018 16:00,36.5,2.69,13.56877323,209.9,SEDG
1/18/2018 16:00,35.7,2.69,13.27137546,209.9,SEDG
1/19/2018 16:00,35.2,2.69,13.08550186,209.9,SEDG
1/22/2018 16:00,34.75,2.69,12.91821561,209.9,SEDG
1/23/2018 16:00,35.65,2.69,13.2527881,209.9,SEDG
1/24/2018 16:00,35.3,2.69,13.12267658,209.9,SEDG
1/25/2018 16:00,36.4,2.69,13.53159851,209.9,SEDG
1/26/2018 16:00,36.75,2.69,13.66171004,209.9,SEDG
1/29/2018 16:00,37.1,2.69,13.79182156,209.9,SEDG
1/30/2018 16:00,35.65,2.69,13.2527881,209.9,SEDG
1/31/2018 16:00,35.9,2.69,13.34572491,209.9,SEDG
2/1/2018 16:00,35.4,2.69,13.1598513,209.9,SEDG
2/2/2018 16:00,34.58,2.69,12.85501859,209.9,SEDG
2/5/2018 16:00,34.8,2.69,12.93680297,209.9,SEDG
2/6/2018 16:00,34.5,2.69,12.82527881,209.9,SEDG
2/7/2018 16:00,33.67,2.69,12.51672862,209.9,SEDG
2/8/2018 16:00,32.25,2.69,11.98884758,209.9,SEDG
2/9/2018 16:00,32.2,2.69,11.97026022,209.9,SEDG
2/12/2018 16:00,34.5,2.69,12.82527881,209.9,SEDG
2/13/2018 16:00,36,2.69,13.38289963,209.9,SEDG
2/14/2018 16:00,36.9,2.69,13.71747212,209.9,SEDG
2/15/2018 16:00,45.85,2.69,17.04460967,209.9,SEDG
2/16/2018 16:00,46,2.69,17.10037175,209.9,SEDG
2/20/2018 16:00,47.45,2.69,17.6394052,209.9,SEDG
2/21/2018 16:00,47.8,2.69,17.76951673,209.9,SEDG
2/22/2018 16:00,48.35,2.69,17.9739777,209.9,SEDG
2/23/2018 16:00,50,2.69,18.58736059,209.9,SEDG
2/26/2018 16:00,50.9,2.69,18.92193309,209.9,SEDG
2/27/2018 16:00,50.15,2.69,18.64312268,209.9,SEDG
2/28/2018 16:00,50.05,2.69,18.60594796,209.9,SEDG
3/1/2018 16:00,49.8,2.69,18.51301115,209.9,SEDG
3/2/2018 16:00,50.9,2.69,18.92193309,209.9,SEDG
3/5/2018 16:00,50.6,2.69,18.81040892,209.9,SEDG
3/6/2018 16:00,52.5,2.69,19.51672862,209.9,SEDG
3/7/2018 16:00,51.65,2.69,19.20074349,209.9,SEDG
3/8/2018 16:00,52.08,2.69,19.3605948,209.9,SEDG
3/9/2018 16:00,52.45,2.69,19.49814126,209.9,SEDG
3/12/2018 16:00,54,2.69,20.07434944,209.9,SEDG
3/13/2018 16:00,54.05,2.69,20.0929368,209.9,SEDG
3/14/2018 16:00,54.7,2.69,20.33457249,209.9,SEDG
3/15/2018 16:00,54.75,2.69,20.35315985,209.9,SEDG
3/16/2018 16:00,54.45,2.69,20.24163569,209.9,SEDG
3/19/2018 16:00,55.1,2.69,20.48327138,209.9,SEDG
3/20/2018 16:00,56.75,2.69,21.09665428,209.9,SEDG
3/21/2018 16:00,56.2,2.69,20.89219331,209.9,SEDG
3/22/2018 16:00,54.7,2.69,20.33457249,209.9,SEDG
3/23/2018 16:00,54,2.69,20.07434944,209.9,SEDG
3/26/2018 16:00,56.45,2.69,20.98513011,209.9,SEDG
3/27/2018 16:00,55.2,2.69,20.5204461,209.9,SEDG
3/28/2018 16:00,51,2.69,18.95910781,209.9,SEDG
3/29/2018 16:00,52.6,2.69,19.55390335,209.9,SEDG
4/2/2018 16:00,54.1,2.69,20.11152416,227.1,SEDG
4/3/2018 16:00,55.8,2.69,20.74349442,227.1,SEDG
4/4/2018 16:00,54.6,2.69,20.29739777,227.1,SEDG
4/5/2018 16:00,57.2,2.69,21.26394052,227.1,SEDG
4/6/2018 16:00,54.23,2.69,20.1598513,227.1,SEDG
4/9/2018 16:00,56.55,2.69,21.02230483,227.1,SEDG
4/10/2018 16:00,54.8,2.69,20.37174721,227.1,SEDG
4/11/2018 16:00,55,2.69,20.44609665,227.1,SEDG
4/12/2018 16:00,55.15,2.69,20.50185874,227.1,SEDG
4/13/2018 16:00,54.15,2.69,20.13011152,227.1,SEDG
4/16/2018 16:00,53.1,2.69,19.73977695,227.1,SEDG
4/17/2018 16:00,54.25,2.69,20.16728625,227.1,SEDG
4/18/2018 16:00,56,2.69,20.81784387,227.1,SEDG
4/19/2018 16:00,55.05,2.69,20.46468401,227.1,SEDG
4/20/2018 16:00,55.2,2.69,20.5204461,227.1,SEDG
4/23/2018 16:00,53.15,2.69,19.75836431,227.1,SEDG
4/24/2018 16:00,52.7,2.69,19.59107807,227.1,SEDG
4/25/2018 16:00,52.35,2.69,19.46096654,227.1,SEDG
4/26/2018 16:00,53,2.69,19.70260223,227.1,SEDG
4/27/2018 16:00,53.1,2.69,19.73977695,227.1,SEDG
4/30/2018 16:00,52.65,2.69,19.57249071,227.1,SEDG
5/1/2018 16:00,52.55,2.69,19.53531599,227.1,SEDG
5/2/2018 16:00,53,2.69,19.70260223,227.1,SEDG
5/3/2018 16:00,52.85,2.69,19.64684015,227.1,SEDG
5/4/2018 16:00,54.6,2.69,20.29739777,227.1,SEDG
5/7/2018 16:00,56.95,2.69,21.17100372,227.1,SEDG
