date,close,eps,pe,revenue,symbol
5/2/2018 16:00,10.86,0.59,18.40677966,63,DQ
5/3/2018 16:00,10.64,0.59,18.03389831,63,DQ
5/4/2018 16:00,10.8,0.59,18.30508475,63,DQ
5/7/2018 16:00,10.87,0.59,18.42372881,63,DQ
5/8/2018 16:00,10.86,0.59,18.40677966,63,DQ
5/9/2018 16:00,10.98,0.59,18.61016949,63,DQ
5/10/2018 16:00,10.99,0.59,18.62711864,63,DQ
5/11/2018 16:00,11.02,0.59,18.6779661,63,DQ
5/14/2018 16:00,12.05,0.59,20.42372881,63,DQ
5/15/2018 16:00,11.81,0.59,20.01694915,63,DQ
5/16/2018 16:00,13.45,0.59,22.79661017,63,DQ
5/17/2018 16:00,13.02,0.59,22.06779661,63,DQ
5/18/2018 16:00,12.97,0.59,21.98305085,63,DQ
5/21/2018 16:00,13.1,0.59,22.20338983,63,DQ
5/22/2018 16:00,13.6,0.59,23.05084746,63,DQ
5/23/2018 16:00,12.75,0.59,21.61016949,63,DQ
5/24/2018 16:00,12.92,0.59,21.89830508,63,DQ
5/25/2018 16:00,13.14,0.59,22.27118644,63,DQ
5/29/2018 16:00,13,0.59,22.03389831,63,DQ
5/30/2018 16:00,11.43,0.59,19.37288136,63,DQ
5/31/2018 16:00,11.53,0.59,19.54237288,63,DQ
6/1/2018 16:00,10.54,0.59,17.86440678,63,DQ
6/4/2018 16:00,8.36,0.59,14.16949153,63,DQ
6/5/2018 16:00,8.44,0.59,14.30508475,63,DQ
6/6/2018 16:00,8.03,0.59,13.61016949,63,DQ
6/7/2018 16:00,8.03,0.59,13.61016949,63,DQ
6/8/2018 16:00,7.99,0.59,13.54237288,63,DQ
6/11/2018 16:00,7.87,0.59,13.33898305,63,DQ
6/12/2018 16:00,7.99,0.59,13.54237288,63,DQ
6/13/2018 16:00,7.94,0.59,13.45762712,63,DQ
6/14/2018 16:00,7.55,0.59,12.79661017,63,DQ
6/15/2018 16:00,7.02,0.59,11.89830508,63,DQ
6/18/2018 16:00,6.94,0.59,11.76271186,63,DQ
6/19/2018 16:00,7.08,0.59,12,63,DQ
6/20/2018 16:00,6.98,0.59,11.83050847,63,DQ
6/21/2018 16:00,6.92,0.59,11.72881356,63,DQ
6/22/2018 16:00,7.05,0.59,11.94915254,63,DQ
6/25/2018 16:00,6.7,0.59,11.3559322,63,DQ
6/26/2018 16:00,7.04,0.59,11.93220339,63,DQ
6/27/2018 16:00,7.02,0.59,11.89830508,63,DQ
6/28/2018 16:00,7.1,0.59,12.03389831,63,DQ
6/29/2018 16:00,7.11,0.59,12.05084746,63,DQ
7/2/2018 16:00,7.28,0.59,12.33898305,67.4,DQ
7/3/2018 13:00,7.42,0.59,12.57627119,67.4,DQ
7/5/2018 16:00,7.74,0.59,13.11864407,67.4,DQ
7/6/2018 16:00,7.71,0.59,13.06779661,67.4,DQ
7/9/2018 16:00,7.88,0.59,13.3559322,67.4,DQ
7/10/2018 16:00,7.63,0.59,12.93220339,67.4,DQ
7/11/2018 16:00,7.44,0.59,12.61016949,67.4,DQ
7/12/2018 16:00,7.47,0.59,12.66101695,67.4,DQ
7/13/2018 16:00,7.47,0.59,12.66101695,67.4,DQ
7/16/2018 16:00,7.1,0.59,12.03389831,67.4,DQ
7/17/2018 16:00,7.24,0.59,12.27118644,67.4,DQ
7/18/2018 16:00,7.53,0.59,12.76271186,67.4,DQ
7/19/2018 16:00,7.48,0.59,12.6779661,67.4,DQ
7/20/2018 16:00,7.37,0.59,12.49152542,67.4,DQ
7/23/2018 16:00,7.57,0.59,12.83050847,67.4,DQ
7/24/2018 16:00,7.65,0.59,12.96610169,67.4,DQ
7/25/2018 16:00,7.71,0.59,13.06779661,67.4,DQ
7/26/2018 16:00,7.58,0.59,12.84745763,67.4,DQ
7/27/2018 16:00,7.4,0.59,12.54237288,67.4,DQ
7/30/2018 16:00,7.21,0.59,12.22033898,67.4,DQ
7/31/2018 16:00,7.05,0.59,11.94915254,67.4,DQ
8/1/2018 16:00,7.22,0.59,12.23728814,67.4,DQ
8/2/2018 16:00,7.05,0.59,11.94915254,67.4,DQ
8/3/2018 16:00,7.1,0.59,12.03389831,67.4,DQ
8/6/2018 16:00,7.49,0.59,12.69491525,67.4,DQ
8/7/2018 16:00,8.06,0.59,13.66101695,67.4,DQ
8/8/2018 16:00,8,0.59,13.55932203,67.4,DQ
8/9/2018 16:00,7.97,0.59,13.50847458,67.4,DQ
8/10/2018 16:00,7.74,0.59,13.11864407,67.4,DQ
8/13/2018 16:00,7.42,0.59,12.57627119,67.4,DQ
8/14/2018 16:00,7.53,0.59,12.76271186,67.4,DQ
8/15/2018 16:00,7.34,0.59,12.44067797,67.4,DQ
8/16/2018 16:00,7.42,0.59,12.57627119,67.4,DQ
8/17/2018 16:00,7.03,0.59,11.91525424,67.4,DQ
8/20/2018 16:00,7.04,0.59,11.93220339,67.4,DQ
8/21/2018 16:00,6.87,0.59,11.6440678,67.4,DQ
8/22/2018 16:00,6.72,0.59,11.38983051,67.4,DQ
8/23/2018 16:00,6.82,0.59,11.55932203,67.4,DQ
8/24/2018 16:00,7.33,0.59,12.42372881,67.4,DQ
8/27/2018 16:00,7.43,0.59,12.59322034,67.4,DQ
8/28/2018 16:00,7.37,0.59,12.49152542,67.4,DQ
8/29/2018 16:00,7.45,0.59,12.62711864,67.4,DQ
8/30/2018 16:00,7.03,0.59,11.91525424,67.4,DQ
8/31/2018 16:00,7.13,0.59,12.08474576,67.4,DQ
9/4/2018 16:00,7.17,0.59,12.15254237,67.4,DQ
9/5/2018 16:00,6.62,0.59,11.22033898,67.4,DQ
9/6/2018 16:00,6.67,0.59,11.30508475,67.4,DQ
9/7/2018 16:00,6.21,0.59,10.52542373,67.4,DQ
9/10/2018 16:00,6.26,0.59,10.61016949,67.4,DQ
9/11/2018 16:00,6.34,0.59,10.74576271,67.4,DQ
9/12/2018 16:00,6.22,0.59,10.54237288,67.4,DQ
9/13/2018 16:00,6.33,0.59,10.72881356,67.4,DQ
9/14/2018 16:00,6.16,0.59,10.44067797,67.4,DQ
9/17/2018 16:00,5.91,0.59,10.01694915,67.4,DQ
9/18/2018 16:00,5.95,0.59,10.08474576,67.4,DQ
9/19/2018 16:00,5.91,0.59,10.01694915,67.4,DQ
9/20/2018 16:00,6.17,0.59,10.45762712,67.4,DQ
9/21/2018 16:00,6.04,0.59,10.23728814,67.4,DQ
9/24/2018 16:00,6.15,0.59,10.42372881,67.4,DQ
9/25/2018 16:00,5.55,0.59,9.406779661,67.4,DQ
9/26/2018 16:00,5.33,0.59,9.033898305,67.4,DQ
9/27/2018 16:00,5.11,0.59,8.661016949,67.4,DQ
9/28/2018 16:00,5.22,0.59,8.847457627,67.4,DQ
10/1/2018 16:00,5.28,0.59,8.949152542,75.6,DQ
10/2/2018 16:00,5.5,0.59,9.322033898,75.6,DQ
10/3/2018 16:00,5.6,0.59,9.491525424,75.6,DQ
10/4/2018 16:00,5.46,0.59,9.254237288,75.6,DQ
10/5/2018 16:00,5.27,0.59,8.93220339,75.6,DQ
10/8/2018 16:00,5.26,0.59,8.915254237,75.6,DQ
10/9/2018 16:00,5.23,0.59,8.86440678,75.6,DQ
10/10/2018 16:00,5.02,0.59,8.508474576,75.6,DQ
10/11/2018 16:00,5.04,0.59,8.542372881,75.6,DQ
10/12/2018 16:00,5.15,0.59,8.728813559,75.6,DQ
10/15/2018 16:00,5.41,0.59,9.169491525,75.6,DQ
10/16/2018 16:00,5.56,0.59,9.423728814,75.6,DQ
10/17/2018 16:00,4.99,0.59,8.457627119,75.6,DQ
10/18/2018 16:00,4.92,0.59,8.338983051,75.6,DQ
10/19/2018 16:00,4.63,0.59,7.847457627,75.6,DQ
10/22/2018 16:00,4.59,0.59,7.779661017,75.6,DQ
10/23/2018 16:00,4.48,0.59,7.593220339,75.6,DQ
10/24/2018 16:00,4.2,0.59,7.118644068,75.6,DQ
10/25/2018 16:00,4.37,0.59,7.406779661,75.6,DQ
10/26/2018 16:00,4.21,0.59,7.13559322,75.6,DQ
10/29/2018 16:00,4.18,0.59,7.084745763,75.6,DQ
10/30/2018 16:00,4.23,0.59,7.169491525,75.6,DQ
10/31/2018 16:00,4.27,0.59,7.237288136,75.6,DQ
11/1/2018 16:00,4.83,0.59,8.186440678,75.6,DQ
11/2/2018 16:00,5.14,0.59,8.711864407,75.6,DQ
11/5/2018 16:00,5.24,0.59,8.881355932,75.6,DQ
11/6/2018 16:00,5.39,0.59,9.13559322,75.6,DQ
11/7/2018 16:00,5.61,0.59,9.508474576,75.6,DQ
11/8/2018 16:00,5.13,0.59,8.694915254,75.6,DQ
11/9/2018 16:00,5.12,0.59,8.677966102,75.6,DQ
11/12/2018 16:00,5,0.59,8.474576271,75.6,DQ
11/13/2018 16:00,4.29,0.59,7.271186441,75.6,DQ
11/14/2018 16:00,4.32,0.59,7.322033898,75.6,DQ
11/15/2018 16:00,4.64,0.59,7.86440678,75.6,DQ
11/16/2018 16:00,4.85,0.59,8.220338983,75.6,DQ
11/19/2018 16:00,4.84,0.59,8.203389831,75.6,DQ
11/20/2018 16:00,4.6,0.59,7.796610169,75.6,DQ
11/21/2018 16:00,4.79,0.59,8.118644068,75.6,DQ
11/23/2018 13:00,4.76,0.59,8.06779661,75.6,DQ
11/26/2018 16:00,4.56,0.59,7.728813559,75.6,DQ
11/27/2018 16:00,5.1,0.59,8.644067797,75.6,DQ
11/28/2018 16:00,5.43,0.59,9.203389831,75.6,DQ
11/29/2018 16:00,5.2,0.59,8.813559322,75.6,DQ
11/30/2018 16:00,5.22,0.59,8.847457627,75.6,DQ
12/3/2018 16:00,5.3,0.59,8.983050847,75.6,DQ
12/4/2018 16:00,4.99,0.59,8.457627119,75.6,DQ
12/6/2018 16:00,5,0.59,8.474576271,75.6,DQ
12/7/2018 16:00,4.86,0.59,8.237288136,75.6,DQ
12/10/2018 16:00,5.02,0.59,8.508474576,75.6,DQ
12/11/2018 16:00,4.94,0.59,8.372881356,75.6,DQ
12/12/2018 16:00,5.07,0.59,8.593220339,75.6,DQ
12/13/2018 16:00,5.1,0.59,8.644067797,75.6,DQ
12/14/2018 16:00,4.92,0.59,8.338983051,75.6,DQ
12/17/2018 16:00,4.87,0.59,8.254237288,75.6,DQ
12/18/2018 16:00,4.96,0.59,8.406779661,75.6,DQ
12/19/2018 16:00,4.95,0.59,8.389830508,75.6,DQ
12/20/2018 16:00,4.76,0.59,8.06779661,75.6,DQ
12/21/2018 16:00,4.44,0.59,7.525423729,75.6,DQ
12/24/2018 13:00,4.51,0.59,7.644067797,75.6,DQ
12/26/2018 16:00,4.69,0.59,7.949152542,75.6,DQ
12/27/2018 16:00,4.79,0.59,8.118644068,75.6,DQ
12/28/2018 16:00,4.72,0.59,8,75.6,DQ
12/31/2018 16:00,4.68,0.59,7.93220339,75.6,DQ
1/2/2019 16:00,4.81,0.42,11.45238095,81.2,DQ
1/3/2019 16:00,4.66,0.42,11.0952381,81.2,DQ
1/4/2019 16:00,4.95,0.42,11.78571429,81.2,DQ
1/7/2019 16:00,5.31,0.42,12.64285714,81.2,DQ
1/8/2019 16:00,5.21,0.42,12.4047619,81.2,DQ
1/9/2019 16:00,5.16,0.42,12.28571429,81.2,DQ
1/10/2019 16:00,5.37,0.42,12.78571429,81.2,DQ
1/11/2019 16:00,5.3,0.42,12.61904762,81.2,DQ
1/14/2019 16:00,5.16,0.42,12.28571429,81.2,DQ
1/15/2019 16:00,5.16,0.42,12.28571429,81.2,DQ
1/16/2019 16:00,5.42,0.42,12.9047619,81.2,DQ
1/17/2019 16:00,5.61,0.42,13.35714286,81.2,DQ
1/18/2019 16:00,5.87,0.42,13.97619048,81.2,DQ
1/22/2019 16:00,6.06,0.42,14.42857143,81.2,DQ
1/23/2019 16:00,6.24,0.42,14.85714286,81.2,DQ
1/24/2019 16:00,6.63,0.42,15.78571429,81.2,DQ
1/25/2019 16:00,6.91,0.42,16.45238095,81.2,DQ
1/28/2019 16:00,6.94,0.42,16.52380952,81.2,DQ
1/29/2019 16:00,6.74,0.42,16.04761905,81.2,DQ
1/30/2019 16:00,7.39,0.42,17.5952381,81.2,DQ
1/31/2019 16:00,8.01,0.42,19.07142857,81.2,DQ
2/1/2019 16:00,6.96,0.42,16.57142857,81.2,DQ
2/4/2019 16:00,6.86,0.42,16.33333333,81.2,DQ
2/5/2019 16:00,6.73,0.42,16.02380952,81.2,DQ
2/6/2019 16:00,6.85,0.42,16.30952381,81.2,DQ
2/7/2019 16:00,6.5,0.42,15.47619048,81.2,DQ
2/8/2019 16:00,6.27,0.42,14.92857143,81.2,DQ
2/11/2019 16:00,6.64,0.42,15.80952381,81.2,DQ
2/12/2019 16:00,6.86,0.42,16.33333333,81.2,DQ
2/13/2019 16:00,6.86,0.42,16.33333333,81.2,DQ
2/14/2019 16:00,6.99,0.42,16.64285714,81.2,DQ
2/15/2019 16:00,6.12,0.42,14.57142857,81.2,DQ
2/19/2019 16:00,6.76,0.42,16.0952381,81.2,DQ
2/20/2019 16:00,6.73,0.42,16.02380952,81.2,DQ
2/21/2019 16:00,7.13,0.42,16.97619048,81.2,DQ
2/22/2019 16:00,7.97,0.42,18.97619048,81.2,DQ
2/25/2019 16:00,7.81,0.42,18.5952381,81.2,DQ
2/26/2019 16:00,7.38,0.42,17.57142857,81.2,DQ
2/27/2019 16:00,7.27,0.42,17.30952381,81.2,DQ
2/28/2019 16:00,7.28,0.42,17.33333333,81.2,DQ
3/1/2019 16:00,7.73,0.42,18.4047619,81.2,DQ
3/4/2019 16:00,7.6,0.42,18.0952381,81.2,DQ
3/5/2019 16:00,7.27,0.42,17.30952381,81.2,DQ
3/6/2019 16:00,7.03,0.42,16.73809524,81.2,DQ
3/7/2019 16:00,6.7,0.42,15.95238095,81.2,DQ
3/8/2019 16:00,6.48,0.42,15.42857143,81.2,DQ
3/11/2019 16:00,6.86,0.42,16.33333333,81.2,DQ
3/12/2019 16:00,6.85,0.42,16.30952381,81.2,DQ
3/13/2019 16:00,6.74,0.42,16.04761905,81.2,DQ
3/14/2019 16:00,6.73,0.42,16.02380952,81.2,DQ
3/15/2019 16:00,6.58,0.42,15.66666667,81.2,DQ
3/18/2019 16:00,6.72,0.42,16,81.2,DQ
3/19/2019 16:00,7.05,0.42,16.78571429,81.2,DQ
3/20/2019 16:00,7.14,0.42,17,81.2,DQ
3/21/2019 16:00,6.53,0.42,15.54761905,81.2,DQ
3/22/2019 16:00,6.29,0.42,14.97619048,81.2,DQ
3/25/2019 16:00,6.34,0.42,15.0952381,81.2,DQ
3/26/2019 16:00,6.23,0.42,14.83333333,81.2,DQ
3/27/2019 16:00,6.21,0.42,14.78571429,81.2,DQ
3/28/2019 16:00,6.47,0.42,15.4047619,81.2,DQ
3/29/2019 16:00,6.61,0.42,15.73809524,81.2,DQ
4/1/2019 16:00,7.1,0.42,16.9047619,66,DQ
4/2/2019 16:00,6.98,0.42,16.61904762,66,DQ
4/3/2019 16:00,6.86,0.42,16.33333333,66,DQ
4/4/2019 16:00,7.12,0.42,16.95238095,66,DQ
4/5/2019 16:00,7.25,0.42,17.26190476,66,DQ
4/8/2019 16:00,7.37,0.42,17.54761905,66,DQ
4/9/2019 16:00,7.02,0.42,16.71428571,66,DQ
4/10/2019 16:00,7.03,0.42,16.73809524,66,DQ
4/11/2019 16:00,6.69,0.42,15.92857143,66,DQ
4/12/2019 16:00,7.02,0.42,16.71428571,66,DQ
4/15/2019 16:00,6.95,0.42,16.54761905,66,DQ
4/16/2019 16:00,7.13,0.42,16.97619048,66,DQ
4/17/2019 16:00,7.49,0.42,17.83333333,66,DQ
4/18/2019 16:00,7.46,0.42,17.76190476,66,DQ
4/22/2019 16:00,7.53,0.42,17.92857143,66,DQ
4/23/2019 16:00,7.58,0.42,18.04761905,66,DQ
4/24/2019 16:00,7.59,0.42,18.07142857,66,DQ
4/25/2019 16:00,7.49,0.42,17.83333333,66,DQ
4/26/2019 16:00,7.48,0.42,17.80952381,66,DQ
4/29/2019 16:00,7.4,0.42,17.61904762,66,DQ
4/30/2019 16:00,7.41,0.42,17.64285714,66,DQ
5/1/2019 16:00,7.43,0.42,17.69047619,66,DQ
5/2/2019 16:00,7.6,0.42,18.0952381,66,DQ
5/3/2019 16:00,7.65,0.42,18.21428571,66,DQ
5/6/2019 16:00,7.13,0.42,16.97619048,66,DQ
5/7/2019 16:00,7.15,0.42,17.02380952,66,DQ
5/8/2019 16:00,7.04,0.42,16.76190476,66,DQ
5/9/2019 16:00,6.74,0.42,16.04761905,66,DQ
5/10/2019 16:00,6.88,0.42,16.38095238,66,DQ
5/13/2019 16:00,6.48,0.42,15.42857143,66,DQ
5/14/2019 16:00,6.68,0.42,15.9047619,66,DQ
5/15/2019 16:00,6.98,0.42,16.61904762,66,DQ
5/16/2019 16:00,7.25,0.42,17.26190476,66,DQ
5/17/2019 16:00,6.55,0.42,15.5952381,66,DQ
5/20/2019 16:00,6.23,0.42,14.83333333,66,DQ
5/21/2019 16:00,7.18,0.42,17.0952381,66,DQ
5/22/2019 16:00,7.71,0.42,18.35714286,66,DQ
5/23/2019 16:00,7.29,0.42,17.35714286,66,DQ
5/24/2019 16:00,7.31,0.42,17.4047619,66,DQ
5/28/2019 16:00,7.31,0.42,17.4047619,66,DQ
5/29/2019 16:00,7.19,0.42,17.11904762,66,DQ
5/30/2019 16:00,7.55,0.42,17.97619048,66,DQ
5/31/2019 16:00,7.6,0.42,18.0952381,66,DQ
6/3/2019 16:00,8.61,0.42,20.5,66,DQ
6/4/2019 16:00,8.43,0.42,20.07142857,66,DQ
6/5/2019 16:00,8.38,0.42,19.95238095,66,DQ
6/6/2019 16:00,8.29,0.42,19.73809524,66,DQ
6/7/2019 16:00,8.48,0.42,20.19047619,66,DQ
6/10/2019 16:00,9.14,0.42,21.76190476,66,DQ
6/11/2019 16:00,9.01,0.42,21.45238095,66,DQ
6/12/2019 16:00,8.79,0.42,20.92857143,66,DQ
6/13/2019 16:00,9.1,0.42,21.66666667,66,DQ
6/14/2019 16:00,9.1,0.42,21.66666667,66,DQ
6/17/2019 16:00,8.36,0.42,19.9047619,66,DQ
6/18/2019 16:00,8.55,0.42,20.35714286,66,DQ
6/19/2019 16:00,8.82,0.42,21,66,DQ
6/20/2019 16:00,8.6,0.42,20.47619048,66,DQ
6/21/2019 16:00,8.47,0.42,20.16666667,66,DQ
6/24/2019 16:00,8.51,0.42,20.26190476,66,DQ
6/25/2019 16:00,7.98,0.42,19,66,DQ
6/26/2019 16:00,8.19,0.42,19.5,66,DQ
6/27/2019 16:00,8.35,0.42,19.88095238,66,DQ
6/28/2019 16:00,8.47,0.42,20.16666667,66,DQ
7/1/2019 16:00,8.81,0.42,20.97619048,83.9,DQ
7/2/2019 16:00,8.73,0.42,20.78571429,83.9,DQ
7/3/2019 13:00,8.49,0.42,20.21428571,83.9,DQ
7/5/2019 16:00,8.71,0.42,20.73809524,83.9,DQ
7/8/2019 16:00,8.21,0.42,19.54761905,83.9,DQ
7/9/2019 16:00,8.1,0.42,19.28571429,83.9,DQ
7/10/2019 16:00,8.2,0.42,19.52380952,83.9,DQ
7/11/2019 16:00,7.72,0.42,18.38095238,83.9,DQ
7/12/2019 16:00,8.53,0.42,20.30952381,83.9,DQ
7/15/2019 16:00,8.62,0.42,20.52380952,83.9,DQ
7/16/2019 16:00,8.42,0.42,20.04761905,83.9,DQ
7/17/2019 16:00,8.56,0.42,20.38095238,83.9,DQ
7/18/2019 16:00,8.55,0.42,20.35714286,83.9,DQ
7/19/2019 16:00,8.83,0.42,21.02380952,83.9,DQ
7/22/2019 16:00,8.53,0.42,20.30952381,83.9,DQ
7/23/2019 16:00,8.71,0.42,20.73809524,83.9,DQ
7/24/2019 16:00,8.79,0.42,20.92857143,83.9,DQ
7/25/2019 16:00,8.54,0.42,20.33333333,83.9,DQ
7/26/2019 16:00,8.62,0.42,20.52380952,83.9,DQ
7/29/2019 16:00,8.42,0.42,20.04761905,83.9,DQ
7/30/2019 16:00,8.66,0.42,20.61904762,83.9,DQ
7/31/2019 16:00,8.39,0.42,19.97619048,83.9,DQ
8/1/2019 16:00,8.52,0.42,20.28571429,83.9,DQ
8/2/2019 16:00,8.72,0.42,20.76190476,83.9,DQ
8/5/2019 16:00,7.97,0.42,18.97619048,83.9,DQ
8/6/2019 16:00,8.11,0.42,19.30952381,83.9,DQ
8/7/2019 16:00,8.26,0.42,19.66666667,83.9,DQ
8/8/2019 16:00,8.54,0.42,20.33333333,83.9,DQ
8/9/2019 16:00,8.43,0.42,20.07142857,83.9,DQ
8/12/2019 16:00,8.63,0.42,20.54761905,83.9,DQ
8/13/2019 16:00,8.45,0.42,20.11904762,83.9,DQ
8/14/2019 16:00,7.93,0.42,18.88095238,83.9,DQ
8/15/2019 16:00,8.27,0.42,19.69047619,83.9,DQ
8/16/2019 16:00,8.74,0.42,20.80952381,83.9,DQ
8/19/2019 16:00,8.86,0.42,21.0952381,83.9,DQ
8/20/2019 16:00,9.09,0.42,21.64285714,83.9,DQ
8/21/2019 16:00,10.6,0.42,25.23809524,83.9,DQ
8/22/2019 16:00,10.03,0.42,23.88095238,83.9,DQ
8/23/2019 16:00,9.73,0.42,23.16666667,83.9,DQ
8/26/2019 16:00,10.11,0.42,24.07142857,83.9,DQ
8/27/2019 16:00,10.3,0.42,24.52380952,83.9,DQ
8/28/2019 16:00,10.29,0.42,24.5,83.9,DQ
8/29/2019 16:00,10.31,0.42,24.54761905,83.9,DQ
8/30/2019 16:00,10.32,0.42,24.57142857,83.9,DQ
9/3/2019 16:00,10.06,0.42,23.95238095,83.9,DQ
9/4/2019 16:00,10.33,0.42,24.5952381,83.9,DQ
9/5/2019 16:00,10.19,0.42,24.26190476,83.9,DQ
9/6/2019 16:00,10.2,0.42,24.28571429,83.9,DQ
9/9/2019 16:00,9.65,0.42,22.97619048,83.9,DQ
9/10/2019 16:00,9.68,0.42,23.04761905,83.9,DQ
9/11/2019 16:00,9.89,0.42,23.54761905,83.9,DQ
9/12/2019 16:00,9.53,0.42,22.69047619,83.9,DQ
9/13/2019 16:00,9.64,0.42,22.95238095,83.9,DQ
9/16/2019 16:00,10.2,0.42,24.28571429,83.9,DQ
9/17/2019 16:00,10.22,0.42,24.33333333,83.9,DQ
9/18/2019 16:00,10.24,0.42,24.38095238,83.9,DQ
9/19/2019 16:00,10.27,0.42,24.45238095,83.9,DQ
