date,close,eps,revenue,symbol
3/26/2018 16:00,56.45,2.69,209.9,SEDG
3/27/2018 16:00,55.2,2.69,209.9,SEDG
3/28/2018 16:00,51,2.69,209.9,SEDG
3/29/2018 16:00,52.6,2.69,209.9,SEDG
4/2/2018 16:00,54.1,2.69,227.1,SEDG
4/3/2018 16:00,55.8,2.69,227.1,SEDG
4/4/2018 16:00,54.6,2.69,227.1,SEDG
4/5/2018 16:00,57.2,2.69,227.1,SEDG
4/6/2018 16:00,54.23,2.69,227.1,SEDG
4/9/2018 16:00,56.55,2.69,227.1,SEDG
4/10/2018 16:00,54.8,2.69,227.1,SEDG
4/11/2018 16:00,55,2.69,227.1,SEDG
4/12/2018 16:00,55.15,2.69,227.1,SEDG
4/13/2018 16:00,54.15,2.69,227.1,SEDG
4/16/2018 16:00,53.1,2.69,227.1,SEDG
4/17/2018 16:00,54.25,2.69,227.1,SEDG
4/18/2018 16:00,56,2.69,227.1,SEDG
4/19/2018 16:00,55.05,2.69,227.1,SEDG
4/20/2018 16:00,55.2,2.69,227.1,SEDG
4/23/2018 16:00,53.15,2.69,227.1,SEDG
4/24/2018 16:00,52.7,2.69,227.1,SEDG
4/25/2018 16:00,52.35,2.69,227.1,SEDG
4/26/2018 16:00,53,2.69,227.1,SEDG
4/27/2018 16:00,53.1,2.69,227.1,SEDG
4/30/2018 16:00,52.65,2.69,227.1,SEDG
5/1/2018 16:00,52.55,2.69,227.1,SEDG
5/2/2018 16:00,53,2.69,227.1,SEDG
5/3/2018 16:00,52.85,2.69,227.1,SEDG
5/4/2018 16:00,54.6,2.69,227.1,SEDG
5/7/2018 16:00,56.95,2.69,227.1,SEDG
5/8/2018 16:00,56.15,2.69,227.1,SEDG
5/9/2018 16:00,55.65,2.69,227.1,SEDG
5/10/2018 16:00,64.85,2.69,227.1,SEDG
5/11/2018 16:00,64.3,2.69,227.1,SEDG
5/14/2018 16:00,68.55,2.69,227.1,SEDG
5/15/2018 16:00,67.65,2.69,227.1,SEDG
5/16/2018 16:00,67.55,2.69,227.1,SEDG
5/17/2018 16:00,66.6,2.69,227.1,SEDG
5/18/2018 16:00,66.6,2.69,227.1,SEDG
5/21/2018 16:00,67.25,2.69,227.1,SEDG
5/22/2018 16:00,66.35,2.69,227.1,SEDG
5/23/2018 16:00,61.65,2.69,227.1,SEDG
5/24/2018 16:00,56.45,2.69,227.1,SEDG
5/25/2018 16:00,58.95,2.69,227.1,SEDG
5/29/2018 16:00,60.2,2.69,227.1,SEDG
5/30/2018 16:00,58.65,2.69,227.1,SEDG
5/31/2018 16:00,55.85,2.69,227.1,SEDG
6/1/2018 16:00,54.7,2.69,227.1,SEDG
6/4/2018 16:00,56,2.69,227.1,SEDG
6/5/2018 16:00,53.25,2.69,227.1,SEDG
6/6/2018 16:00,53.5,2.69,227.1,SEDG
6/7/2018 16:00,53.45,2.69,227.1,SEDG
6/8/2018 16:00,53.9,2.69,227.1,SEDG
6/11/2018 16:00,52.9,2.69,227.1,SEDG
6/12/2018 16:00,51.65,2.69,227.1,SEDG
6/13/2018 16:00,51.55,2.69,227.1,SEDG
6/14/2018 16:00,51.2,2.69,227.1,SEDG
6/15/2018 16:00,47.45,2.69,227.1,SEDG
6/18/2018 16:00,47.7,2.69,227.1,SEDG
6/19/2018 16:00,49.25,2.69,227.1,SEDG
6/20/2018 16:00,50.95,2.69,227.1,SEDG
6/21/2018 16:00,50.25,2.69,227.1,SEDG
6/22/2018 16:00,50.05,2.69,227.1,SEDG
6/25/2018 16:00,49.2,2.69,227.1,SEDG
6/26/2018 16:00,48.1,2.69,227.1,SEDG
6/27/2018 16:00,46.45,2.69,227.1,SEDG
6/28/2018 16:00,49.5,2.69,227.1,SEDG
6/29/2018 16:00,47.85,2.69,227.1,SEDG
7/2/2018 16:00,50.8,2.69,236.6,SEDG
7/3/2018 13:00,49.95,2.69,236.6,SEDG
7/5/2018 16:00,51.2,2.69,236.6,SEDG
7/6/2018 16:00,53.65,2.69,236.6,SEDG
7/9/2018 16:00,54.3,2.69,236.6,SEDG
7/10/2018 16:00,53,2.69,236.6,SEDG
7/11/2018 16:00,51.9,2.69,236.6,SEDG
7/12/2018 16:00,52.9,2.69,236.6,SEDG
7/13/2018 16:00,54.4,2.69,236.6,SEDG
7/16/2018 16:00,54.4,2.69,236.6,SEDG
7/17/2018 16:00,54.9,2.69,236.6,SEDG
7/18/2018 16:00,54.3,2.69,236.6,SEDG
7/19/2018 16:00,54.3,2.69,236.6,SEDG
7/20/2018 16:00,53.65,2.69,236.6,SEDG
7/23/2018 16:00,54,2.69,236.6,SEDG
7/24/2018 16:00,53.55,2.69,236.6,SEDG
7/25/2018 16:00,57.85,2.69,236.6,SEDG
7/26/2018 16:00,54.95,2.69,236.6,SEDG
7/27/2018 16:00,53.95,2.69,236.6,SEDG
7/30/2018 16:00,53,2.69,236.6,SEDG
7/31/2018 16:00,53.25,2.69,236.6,SEDG
8/1/2018 16:00,56.25,2.69,236.6,SEDG
8/2/2018 16:00,56.3,2.69,236.6,SEDG
8/3/2018 16:00,48.45,2.69,236.6,SEDG
8/6/2018 16:00,49.65,2.69,236.6,SEDG
8/7/2018 16:00,46.95,2.69,236.6,SEDG
8/8/2018 16:00,48.15,2.69,236.6,SEDG
8/9/2018 16:00,46.85,2.69,236.6,SEDG
8/10/2018 16:00,46.25,2.69,236.6,SEDG
8/13/2018 16:00,45.85,2.69,236.6,SEDG
8/14/2018 16:00,45.75,2.69,236.6,SEDG
8/15/2018 16:00,44.9,2.69,236.6,SEDG
8/16/2018 16:00,45.9,2.69,236.6,SEDG
8/17/2018 16:00,45.65,2.69,236.6,SEDG
8/20/2018 16:00,47,2.69,236.6,SEDG
8/21/2018 16:00,47.35,2.69,236.6,SEDG
8/22/2018 16:00,47.15,2.69,236.6,SEDG
8/23/2018 16:00,47.1,2.69,236.6,SEDG
8/24/2018 16:00,47.78,2.69,236.6,SEDG
8/27/2018 16:00,47.2,2.69,236.6,SEDG
8/28/2018 16:00,47.85,2.69,236.6,SEDG
8/29/2018 16:00,48.1,2.69,236.6,SEDG
8/30/2018 16:00,47.9,2.69,236.6,SEDG
8/31/2018 16:00,47.95,2.69,236.6,SEDG
9/4/2018 16:00,47.9,2.69,236.6,SEDG
9/5/2018 16:00,47.3,2.69,236.6,SEDG
9/6/2018 16:00,45.55,2.69,236.6,SEDG
9/7/2018 16:00,42.7,2.69,236.6,SEDG
9/10/2018 16:00,42.25,2.69,236.6,SEDG
9/11/2018 16:00,43.05,2.69,236.6,SEDG
9/12/2018 16:00,43.3,2.69,236.6,SEDG
9/13/2018 16:00,43.75,2.69,236.6,SEDG
9/14/2018 16:00,42.15,2.69,236.6,SEDG
9/17/2018 16:00,42.1,2.69,236.6,SEDG
9/18/2018 16:00,42.05,2.69,236.6,SEDG
9/19/2018 16:00,40.75,2.69,236.6,SEDG
9/20/2018 16:00,42.75,2.69,236.6,SEDG
9/21/2018 16:00,42.6,2.69,236.6,SEDG
9/24/2018 16:00,42.4,2.69,236.6,SEDG
9/25/2018 16:00,40.8,2.69,236.6,SEDG
9/26/2018 16:00,39.95,2.69,236.6,SEDG
9/27/2018 16:00,38,2.69,236.6,SEDG
9/28/2018 16:00,37.65,2.69,236.6,SEDG
10/1/2018 16:00,37.9,2.69,263.7,SEDG
10/2/2018 16:00,40.3,2.69,263.7,SEDG
10/3/2018 16:00,39.68,2.69,263.7,SEDG
10/4/2018 16:00,39.05,2.69,263.7,SEDG
10/5/2018 16:00,37.98,2.69,263.7,SEDG
10/8/2018 16:00,39.53,2.69,263.7,SEDG
10/9/2018 16:00,38.8,2.69,263.7,SEDG
10/10/2018 16:00,37.77,2.69,263.7,SEDG
10/11/2018 16:00,37.03,2.69,263.7,SEDG
10/12/2018 16:00,39.39,2.69,263.7,SEDG
10/15/2018 16:00,40.52,2.69,263.7,SEDG
10/16/2018 16:00,42.26,2.69,263.7,SEDG
10/17/2018 16:00,41.79,2.69,263.7,SEDG
10/18/2018 16:00,40.14,2.69,263.7,SEDG
10/19/2018 16:00,40.27,2.69,263.7,SEDG
10/22/2018 16:00,40.51,2.69,263.7,SEDG
10/23/2018 16:00,39.84,2.69,263.7,SEDG
10/24/2018 16:00,36.71,2.69,263.7,SEDG
10/25/2018 16:00,36.63,2.69,263.7,SEDG
10/26/2018 16:00,36.67,2.69,263.7,SEDG
10/29/2018 16:00,37.24,2.69,263.7,SEDG
10/30/2018 16:00,38.01,2.69,263.7,SEDG
10/31/2018 16:00,38.73,2.69,263.7,SEDG
11/1/2018 16:00,41.03,2.69,263.7,SEDG
11/2/2018 16:00,37.75,2.69,263.7,SEDG
11/5/2018 16:00,39.1,2.69,263.7,SEDG
11/6/2018 16:00,37.62,2.69,263.7,SEDG
11/7/2018 16:00,38.75,2.69,263.7,SEDG
11/8/2018 16:00,37.76,2.69,263.7,SEDG
11/9/2018 16:00,37.43,2.69,263.7,SEDG
11/12/2018 16:00,35.19,2.69,263.7,SEDG
11/13/2018 16:00,36.28,2.69,263.7,SEDG
11/14/2018 16:00,37.43,2.69,263.7,SEDG
11/15/2018 16:00,38.24,2.69,263.7,SEDG
11/16/2018 16:00,38.6,2.69,263.7,SEDG
11/19/2018 16:00,38.51,2.69,263.7,SEDG
11/20/2018 16:00,37.29,2.69,263.7,SEDG
11/21/2018 16:00,38.08,2.69,263.7,SEDG
11/23/2018 13:00,39.98,2.69,263.7,SEDG
11/26/2018 16:00,40.02,2.69,263.7,SEDG
11/27/2018 16:00,39.59,2.69,263.7,SEDG
11/28/2018 16:00,42.61,2.69,263.7,SEDG
11/29/2018 16:00,41.88,2.69,263.7,SEDG
11/30/2018 16:00,38.93,2.69,263.7,SEDG
12/3/2018 16:00,39.9,2.69,263.7,SEDG
12/4/2018 16:00,38.54,2.69,263.7,SEDG
12/6/2018 16:00,40.38,2.69,263.7,SEDG
12/7/2018 16:00,38.03,2.69,263.7,SEDG
12/10/2018 16:00,38.73,2.69,263.7,SEDG
12/11/2018 16:00,38.95,2.69,263.7,SEDG
12/12/2018 16:00,38.76,2.69,263.7,SEDG
12/13/2018 16:00,38.53,2.69,263.7,SEDG
12/14/2018 16:00,38.33,2.69,263.7,SEDG
12/17/2018 16:00,37.41,2.69,263.7,SEDG
12/18/2018 16:00,36.74,2.69,263.7,SEDG
12/19/2018 16:00,36.13,2.69,263.7,SEDG
12/20/2018 16:00,35.16,2.69,263.7,SEDG
12/21/2018 16:00,34.46,2.69,263.7,SEDG
12/24/2018 13:00,33.41,2.69,263.7,SEDG
12/26/2018 16:00,35.29,2.69,263.7,SEDG
12/27/2018 16:00,34.98,2.69,263.7,SEDG
12/28/2018 16:00,34.87,2.69,263.7,SEDG
12/31/2018 16:00,35.1,2.69,263.7,SEDG
1/2/2019 16:00,36.15,2.9,271.9,SEDG
1/3/2019 16:00,35.5,2.9,271.9,SEDG
1/4/2019 16:00,37.25,2.9,271.9,SEDG
1/7/2019 16:00,35.01,2.9,271.9,SEDG
1/8/2019 16:00,35,2.9,271.9,SEDG
1/9/2019 16:00,35.46,2.9,271.9,SEDG
1/10/2019 16:00,35.99,2.9,271.9,SEDG
1/11/2019 16:00,36.4,2.9,271.9,SEDG
1/14/2019 16:00,36.5,2.9,271.9,SEDG
1/15/2019 16:00,36.69,2.9,271.9,SEDG
1/16/2019 16:00,37.35,2.9,271.9,SEDG
1/17/2019 16:00,37.57,2.9,271.9,SEDG
1/18/2019 16:00,37.18,2.9,271.9,SEDG
1/22/2019 16:00,36.96,2.9,271.9,SEDG
1/23/2019 16:00,38.03,2.9,271.9,SEDG
1/24/2019 16:00,40.24,2.9,271.9,SEDG
1/25/2019 16:00,40.85,2.9,271.9,SEDG
1/28/2019 16:00,42.15,2.9,271.9,SEDG
1/29/2019 16:00,42,2.9,271.9,SEDG
1/30/2019 16:00,42.25,2.9,271.9,SEDG
1/31/2019 16:00,43.79,2.9,271.9,SEDG
2/1/2019 16:00,43.07,2.9,271.9,SEDG
2/4/2019 16:00,44.11,2.9,271.9,SEDG
2/5/2019 16:00,44.47,2.9,271.9,SEDG
2/6/2019 16:00,43.96,2.9,271.9,SEDG
2/7/2019 16:00,42.93,2.9,271.9,SEDG
2/8/2019 16:00,43.48,2.9,271.9,SEDG
2/11/2019 16:00,44.04,2.9,271.9,SEDG
2/12/2019 16:00,42.84,2.9,271.9,SEDG
2/13/2019 16:00,44.23,2.9,271.9,SEDG
2/14/2019 16:00,44.56,2.9,271.9,SEDG
2/15/2019 16:00,43.3,2.9,271.9,SEDG
2/19/2019 16:00,43.32,2.9,271.9,SEDG
2/20/2019 16:00,41.5,2.9,271.9,SEDG
2/21/2019 16:00,42.11,2.9,271.9,SEDG
2/22/2019 16:00,41.7,2.9,271.9,SEDG
2/25/2019 16:00,40.36,2.9,271.9,SEDG
2/26/2019 16:00,40.88,2.9,271.9,SEDG
2/27/2019 16:00,42.34,2.9,271.9,SEDG
2/28/2019 16:00,42.26,2.9,271.9,SEDG
3/1/2019 16:00,41.34,2.9,271.9,SEDG
3/4/2019 16:00,41.55,2.9,271.9,SEDG
3/5/2019 16:00,41.3,2.9,271.9,SEDG
3/6/2019 16:00,40.38,2.9,271.9,SEDG
3/7/2019 16:00,39.36,2.9,271.9,SEDG
3/8/2019 16:00,39.28,2.9,271.9,SEDG
3/11/2019 16:00,39.89,2.9,271.9,SEDG
3/12/2019 16:00,39.31,2.9,271.9,SEDG
3/13/2019 16:00,39.9,2.9,271.9,SEDG
3/14/2019 16:00,39.73,2.9,271.9,SEDG
3/15/2019 16:00,39.93,2.9,271.9,SEDG
3/18/2019 16:00,39.69,2.9,271.9,SEDG
3/19/2019 16:00,39.48,2.9,271.9,SEDG
3/20/2019 16:00,39.24,2.9,271.9,SEDG
3/21/2019 16:00,38.84,2.9,271.9,SEDG
3/22/2019 16:00,37.12,2.9,271.9,SEDG
3/25/2019 16:00,37.33,2.9,271.9,SEDG
3/26/2019 16:00,36.68,2.9,271.9,SEDG
3/27/2019 16:00,36.79,2.9,271.9,SEDG
3/28/2019 16:00,37.76,2.9,271.9,SEDG
3/29/2019 16:00,37.68,2.9,271.9,SEDG
4/1/2019 16:00,37.85,2.9,325,SEDG
4/2/2019 16:00,38.2,2.9,325,SEDG
4/3/2019 16:00,38.66,2.9,325,SEDG
4/4/2019 16:00,40.11,2.9,325,SEDG
4/5/2019 16:00,40.72,2.9,325,SEDG
4/8/2019 16:00,41.44,2.9,325,SEDG
4/9/2019 16:00,40.65,2.9,325,SEDG
4/10/2019 16:00,41.27,2.9,325,SEDG
4/11/2019 16:00,40.62,2.9,325,SEDG
4/12/2019 16:00,40.99,2.9,325,SEDG
4/15/2019 16:00,41.43,2.9,325,SEDG
4/16/2019 16:00,42.54,2.9,325,SEDG
4/17/2019 16:00,43.08,2.9,325,SEDG
4/18/2019 16:00,43.04,2.9,325,SEDG
4/22/2019 16:00,43.2,2.9,325,SEDG
4/23/2019 16:00,44.31,2.9,325,SEDG
4/24/2019 16:00,44.79,2.9,325,SEDG
4/25/2019 16:00,45.92,2.9,325,SEDG
4/26/2019 16:00,45.97,2.9,325,SEDG
4/29/2019 16:00,45.19,2.9,325,SEDG
4/30/2019 16:00,44.3,2.9,325,SEDG
5/1/2019 16:00,44.14,2.9,325,SEDG
5/2/2019 16:00,43.76,2.9,325,SEDG
5/3/2019 16:00,44.56,2.9,325,SEDG
5/6/2019 16:00,43.88,2.9,325,SEDG
5/7/2019 16:00,53.84,2.9,325,SEDG
5/8/2019 16:00,51.85,2.9,325,SEDG
5/9/2019 16:00,51.49,2.9,325,SEDG
5/10/2019 16:00,53.01,2.9,325,SEDG
5/13/2019 16:00,50,2.9,325,SEDG
5/14/2019 16:00,50.94,2.9,325,SEDG
5/15/2019 16:00,52.38,2.9,325,SEDG
5/16/2019 16:00,55.3,2.9,325,SEDG
5/17/2019 16:00,55.59,2.9,325,SEDG
5/20/2019 16:00,54.7,2.9,325,SEDG
5/21/2019 16:00,54.8,2.9,325,SEDG
5/22/2019 16:00,54.96,2.9,325,SEDG
5/23/2019 16:00,53.47,2.9,325,SEDG
5/24/2019 16:00,53.61,2.9,325,SEDG
5/28/2019 16:00,55.38,2.9,325,SEDG
5/29/2019 16:00,53.79,2.9,325,SEDG
5/30/2019 16:00,54.63,2.9,325,SEDG
5/31/2019 16:00,53.58,2.9,325,SEDG
6/3/2019 16:00,53.26,2.9,325,SEDG
6/4/2019 16:00,54.65,2.9,325,SEDG
6/5/2019 16:00,55.16,2.9,325,SEDG
6/6/2019 16:00,56.01,2.9,325,SEDG
6/7/2019 16:00,56.32,2.9,325,SEDG
6/10/2019 16:00,56.83,2.9,325,SEDG
6/11/2019 16:00,57,2.9,325,SEDG
6/12/2019 16:00,54.82,2.9,325,SEDG
6/13/2019 16:00,57.88,2.9,325,SEDG
6/14/2019 16:00,56.49,2.9,325,SEDG
6/17/2019 16:00,56.59,2.9,325,SEDG
6/18/2019 16:00,58.56,2.9,325,SEDG
6/19/2019 16:00,59.2,2.9,325,SEDG
6/20/2019 16:00,59.68,2.9,325,SEDG
6/21/2019 16:00,59.4,2.9,325,SEDG
6/24/2019 16:00,60.54,2.9,325,SEDG
6/25/2019 16:00,59.22,2.9,325,SEDG
6/26/2019 16:00,59.62,2.9,325,SEDG
6/27/2019 16:00,61.06,2.9,325,SEDG
6/28/2019 16:00,62.46,2.9,325,SEDG
7/1/2019 16:00,62.3,2.9,410.6,SEDG
7/2/2019 16:00,62.84,2.9,410.6,SEDG
7/3/2019 13:00,62.3,2.9,410.6,SEDG
7/5/2019 16:00,63.15,2.9,410.6,SEDG
7/8/2019 16:00,62.53,2.9,410.6,SEDG
7/9/2019 16:00,62.27,2.9,410.6,SEDG
7/10/2019 16:00,62.29,2.9,410.6,SEDG
7/11/2019 16:00,60.76,2.9,410.6,SEDG
7/12/2019 16:00,62.12,2.9,410.6,SEDG
7/15/2019 16:00,61.83,2.9,410.6,SEDG
7/16/2019 16:00,61.4,2.9,410.6,SEDG
7/17/2019 16:00,62.36,2.9,410.6,SEDG
7/18/2019 16:00,62.64,2.9,410.6,SEDG
7/19/2019 16:00,63.37,2.9,410.6,SEDG
7/22/2019 16:00,63.06,2.9,410.6,SEDG
7/23/2019 16:00,62.45,2.9,410.6,SEDG
7/24/2019 16:00,62.5,2.9,410.6,SEDG
7/25/2019 16:00,63.08,2.9,410.6,SEDG
7/26/2019 16:00,63.26,2.9,410.6,SEDG
7/29/2019 16:00,64.33,2.9,410.6,SEDG
7/30/2019 16:00,63.4,2.9,410.6,SEDG
7/31/2019 16:00,65.23,2.9,410.6,SEDG
8/1/2019 16:00,66.49,2.9,410.6,SEDG
8/2/2019 16:00,64.98,2.9,410.6,SEDG
8/5/2019 16:00,62.91,2.9,410.6,SEDG
8/6/2019 16:00,64.18,2.9,410.6,SEDG
8/7/2019 16:00,80.3,2.9,410.6,SEDG
8/8/2019 16:00,80.82,2.9,410.6,SEDG
8/9/2019 16:00,82.33,2.9,410.6,SEDG
8/12/2019 16:00,86.63,2.9,410.6,SEDG
8/13/2019 16:00,87.78,2.9,410.6,SEDG
8/14/2019 16:00,84.69,2.9,410.6,SEDG
8/15/2019 16:00,82.08,2.9,410.6,SEDG
8/16/2019 16:00,83.8,2.9,410.6,SEDG
8/19/2019 16:00,84.12,2.9,410.6,SEDG
8/20/2019 16:00,84.71,2.9,410.6,SEDG
8/21/2019 16:00,87.85,2.9,410.6,SEDG
8/22/2019 16:00,82.04,2.9,410.6,SEDG
8/23/2019 16:00,80.9,2.9,410.6,SEDG
8/26/2019 16:00,82.38,2.9,410.6,SEDG
8/27/2019 16:00,81.84,2.9,410.6,SEDG
8/28/2019 16:00,82.64,2.9,410.6,SEDG
8/29/2019 16:00,83.36,2.9,410.6,SEDG
8/30/2019 16:00,81.92,2.9,410.6,SEDG
9/3/2019 16:00,77.54,2.9,410.6,SEDG
9/4/2019 16:00,82.89,2.9,410.6,SEDG
9/5/2019 16:00,78.6,2.9,410.6,SEDG
9/6/2019 16:00,77.26,2.9,410.6,SEDG
9/9/2019 16:00,74.16,2.9,410.6,SEDG
9/10/2019 16:00,75.12,2.9,410.6,SEDG
9/11/2019 16:00,79.43,2.9,410.6,SEDG
9/12/2019 16:00,71.64,2.9,410.6,SEDG
9/13/2019 16:00,76.12,2.9,410.6,SEDG
9/16/2019 16:00,79.31,2.9,410.6,SEDG
9/17/2019 16:00,83.06,2.9,410.6,SEDG
9/18/2019 16:00,83.04,2.9,410.6,SEDG
9/19/2019 16:00,89.42,2.9,410.6,SEDG
9/20/2019 16:00,89.41,2.9,410.6,SEDG
9/23/2019 16:00,89.87,2.9,410.6,SEDG
9/24/2019 16:00,86.76,2.9,410.6,SEDG
9/25/2019 16:00,88.3,2.9,410.6,SEDG
9/26/2019 16:00,85.35,2.9,410.6,SEDG
9/27/2019 16:00,82.08,2.9,410.6,SEDG
9/30/2019 16:00,83.72,2.9,410.6,SEDG
10/1/2019 16:00,83.15,2.9,418.2,SEDG
10/2/2019 16:00,81.12,2.9,418.2,SEDG
10/3/2019 16:00,81,2.9,418.2,SEDG
10/4/2019 16:00,85.5,2.9,418.2,SEDG
10/7/2019 16:00,85.51,2.9,418.2,SEDG
10/8/2019 16:00,87.22,2.9,418.2,SEDG
10/9/2019 16:00,85.55,2.9,418.2,SEDG
10/10/2019 16:00,88.39,2.9,418.2,SEDG
10/11/2019 16:00,88.95,2.9,418.2,SEDG
10/14/2019 16:00,89.11,2.9,418.2,SEDG
10/15/2019 16:00,84.8,2.9,418.2,SEDG
10/16/2019 16:00,83.88,2.9,418.2,SEDG
10/17/2019 16:00,83.62,2.9,418.2,SEDG
10/18/2019 16:00,85.17,2.9,418.2,SEDG
10/21/2019 16:00,87.27,2.9,418.2,SEDG
10/22/2019 16:00,86.81,2.9,418.2,SEDG
10/23/2019 16:00,91.5,2.9,418.2,SEDG
10/24/2019 16:00,93.5,2.9,418.2,SEDG
10/25/2019 16:00,93.2,2.9,418.2,SEDG
10/28/2019 16:00,93.32,2.9,418.2,SEDG
10/29/2019 16:00,92.08,2.9,418.2,SEDG
10/30/2019 16:00,84.82,2.9,418.2,SEDG
10/31/2019 16:00,84.96,2.9,418.2,SEDG
11/1/2019 16:00,83.19,2.9,418.2,SEDG
11/4/2019 16:00,79.6,2.9,418.2,SEDG
11/5/2019 16:00,83.27,2.9,418.2,SEDG
11/6/2019 16:00,79.91,2.9,418.2,SEDG
11/7/2019 16:00,79.9,2.9,418.2,SEDG
11/8/2019 16:00,77.95,2.9,418.2,SEDG
11/11/2019 16:00,81.07,2.9,418.2,SEDG
11/12/2019 16:00,80.75,2.9,418.2,SEDG
11/13/2019 16:00,77.28,2.9,418.2,SEDG
11/14/2019 16:00,78.24,2.9,418.2,SEDG
11/15/2019 16:00,78.96,2.9,418.2,SEDG
11/18/2019 16:00,76.79,2.9,418.2,SEDG
11/19/2019 16:00,79.02,2.9,418.2,SEDG
11/20/2019 16:00,78.31,2.9,418.2,SEDG
11/21/2019 16:00,76.98,2.9,418.2,SEDG
11/22/2019 16:00,76.37,2.9,418.2,SEDG
11/25/2019 16:00,80.16,2.9,418.2,SEDG
11/26/2019 16:00,78.91,2.9,418.2,SEDG
11/27/2019 16:00,82.39,2.9,418.2,SEDG
11/29/2019 13:00,81.61,2.9,418.2,SEDG
12/2/2019 16:00,81.72,2.9,418.2,SEDG
12/3/2019 16:00,88.04,2.9,418.2,SEDG
12/4/2019 16:00,86.54,2.9,418.2,SEDG
12/5/2019 16:00,82.89,2.9,418.2,SEDG
12/6/2019 16:00,83.93,2.9,418.2,SEDG
12/9/2019 16:00,82.84,2.9,418.2,SEDG
12/10/2019 16:00,81.48,2.9,418.2,SEDG
12/11/2019 16:00,83.51,2.9,418.2,SEDG
12/12/2019 16:00,87.3,2.9,418.2,SEDG
12/13/2019 16:00,90.17,2.9,418.2,SEDG
12/16/2019 16:00,92.79,2.9,418.2,SEDG
12/17/2019 16:00,91.44,2.9,418.2,SEDG
12/18/2019 16:00,91.86,2.9,418.2,SEDG
12/19/2019 16:00,93.78,2.9,418.2,SEDG
12/20/2019 16:00,95,2.9,418.2,SEDG
12/23/2019 16:00,94.18,2.9,418.2,SEDG
12/24/2019 13:00,95.2,2.9,418.2,SEDG
12/26/2019 16:00,95.56,2.9,418.2,SEDG
12/27/2019 16:00,94.26,2.9,418.2,SEDG
12/30/2019 16:00,94,2.9,418.2,SEDG
12/31/2019 16:00,95.09,2.9,418.2,SEDG
1/2/2020 16:00,101.81,2.66,431.2,SEDG
1/3/2020 16:00,102.38,2.66,431.2,SEDG
