date,close,eps,revenue,pe,symbol
1/2/2018 16:00,12.51,0.59,103.3,21.20338983,DQ
1/3/2018 16:00,12.63,0.59,103.3,21.40677966,DQ
1/4/2018 16:00,12.5,0.59,103.3,21.18644068,DQ
1/5/2018 16:00,12.96,0.59,103.3,21.96610169,DQ
1/8/2018 16:00,11.17,0.59,103.3,18.93220339,DQ
1/9/2018 16:00,11.99,0.59,103.3,20.3220339,DQ
1/10/2018 16:00,12.11,0.59,103.3,20.52542373,DQ
1/11/2018 16:00,12.8,0.59,103.3,21.69491525,DQ
1/12/2018 16:00,13.65,0.59,103.3,23.13559322,DQ
1/16/2018 16:00,12.85,0.59,103.3,21.77966102,DQ
1/17/2018 16:00,12.72,0.59,103.3,21.55932203,DQ
1/18/2018 16:00,12.69,0.59,103.3,21.50847458,DQ
1/19/2018 16:00,12.2,0.59,103.3,20.6779661,DQ
1/22/2018 16:00,12.65,0.59,103.3,21.44067797,DQ
1/23/2018 16:00,12.51,0.59,103.3,21.20338983,DQ
1/24/2018 16:00,11.73,0.59,103.3,19.88135593,DQ
1/25/2018 16:00,11.84,0.59,103.3,20.06779661,DQ
1/26/2018 16:00,11.7,0.59,103.3,19.83050847,DQ
1/29/2018 16:00,12.12,0.59,103.3,20.54237288,DQ
1/30/2018 16:00,11.43,0.59,103.3,19.37288136,DQ
1/31/2018 16:00,10.89,0.59,103.3,18.45762712,DQ
2/1/2018 16:00,10.68,0.59,103.3,18.10169492,DQ
2/2/2018 16:00,10.29,0.59,103.3,17.44067797,DQ
2/5/2018 16:00,9.68,0.59,103.3,16.40677966,DQ
2/6/2018 16:00,10.46,0.59,103.3,17.72881356,DQ
2/7/2018 16:00,10.03,0.59,103.3,17,DQ
2/8/2018 16:00,9.8,0.59,103.3,16.61016949,DQ
2/9/2018 16:00,9.95,0.59,103.3,16.86440678,DQ
2/12/2018 16:00,9.9,0.59,103.3,16.77966102,DQ
2/13/2018 16:00,10.31,0.59,103.3,17.47457627,DQ
2/14/2018 16:00,10.68,0.59,103.3,18.10169492,DQ
2/15/2018 16:00,10.66,0.59,103.3,18.06779661,DQ
2/16/2018 16:00,10.65,0.59,103.3,18.05084746,DQ
2/20/2018 16:00,12.3,0.59,103.3,20.84745763,DQ
2/21/2018 16:00,12.46,0.59,103.3,21.11864407,DQ
2/22/2018 16:00,12.38,0.59,103.3,20.98305085,DQ
2/23/2018 16:00,11.92,0.59,103.3,20.20338983,DQ
2/26/2018 16:00,11.34,0.59,103.3,19.22033898,DQ
2/27/2018 16:00,11.08,0.59,103.3,18.77966102,DQ
2/28/2018 16:00,9.83,0.59,103.3,16.66101695,DQ
3/1/2018 16:00,9.55,0.59,103.3,16.18644068,DQ
3/2/2018 16:00,9.59,0.59,103.3,16.25423729,DQ
3/5/2018 16:00,9.35,0.59,103.3,15.84745763,DQ
3/6/2018 16:00,9.44,0.59,103.3,16,DQ
3/7/2018 16:00,9.65,0.59,103.3,16.3559322,DQ
3/8/2018 16:00,9.02,0.59,103.3,15.28813559,DQ
3/9/2018 16:00,8.91,0.59,103.3,15.10169492,DQ
3/12/2018 16:00,9.42,0.59,103.3,15.96610169,DQ
3/13/2018 16:00,9,0.59,103.3,15.25423729,DQ
3/14/2018 16:00,9.01,0.59,103.3,15.27118644,DQ
3/15/2018 16:00,9.08,0.59,103.3,15.38983051,DQ
3/16/2018 16:00,9.49,0.59,103.3,16.08474576,DQ
3/19/2018 16:00,8.89,0.59,103.3,15.06779661,DQ
3/20/2018 16:00,9.2,0.59,103.3,15.59322034,DQ
3/21/2018 16:00,10.04,0.59,103.3,17.01694915,DQ
3/22/2018 16:00,10.15,0.59,103.3,17.20338983,DQ
3/23/2018 16:00,9.92,0.59,103.3,16.81355932,DQ
3/26/2018 16:00,10.22,0.59,103.3,17.3220339,DQ
3/27/2018 16:00,9.5,0.59,103.3,16.10169492,DQ
3/28/2018 16:00,9.34,0.59,103.3,15.83050847,DQ
3/29/2018 16:00,9.79,0.59,103.3,16.59322034,DQ
4/2/2018 16:00,9.72,0.59,63,16.47457627,DQ
4/3/2018 16:00,10.19,0.59,63,17.27118644,DQ
4/4/2018 16:00,10.91,0.59,63,18.49152542,DQ
4/5/2018 16:00,10.76,0.59,63,18.23728814,DQ
4/6/2018 16:00,11.17,0.59,63,18.93220339,DQ
4/9/2018 16:00,11.48,0.59,63,19.45762712,DQ
4/10/2018 16:00,12.21,0.59,63,20.69491525,DQ
4/11/2018 16:00,11.85,0.59,63,20.08474576,DQ
4/12/2018 16:00,10.59,0.59,63,17.94915254,DQ
4/13/2018 16:00,10.33,0.59,63,17.50847458,DQ
4/16/2018 16:00,10.26,0.59,63,17.38983051,DQ
4/17/2018 16:00,10.46,0.59,63,17.72881356,DQ
4/18/2018 16:00,10.93,0.59,63,18.52542373,DQ
4/19/2018 16:00,10.66,0.59,63,18.06779661,DQ
4/20/2018 16:00,10.9,0.59,63,18.47457627,DQ
4/23/2018 16:00,10.76,0.59,63,18.23728814,DQ
4/24/2018 16:00,10.62,0.59,63,18,DQ
4/25/2018 16:00,10.41,0.59,63,17.6440678,DQ
4/26/2018 16:00,10.92,0.59,63,18.50847458,DQ
4/27/2018 16:00,10.9,0.59,63,18.47457627,DQ
4/30/2018 16:00,10.67,0.59,63,18.08474576,DQ
5/1/2018 16:00,10.49,0.59,63,17.77966102,DQ
5/2/2018 16:00,10.86,0.59,63,18.40677966,DQ
5/3/2018 16:00,10.64,0.59,63,18.03389831,DQ
5/4/2018 16:00,10.8,0.59,63,18.30508475,DQ
5/7/2018 16:00,10.87,0.59,63,18.42372881,DQ
5/8/2018 16:00,10.86,0.59,63,18.40677966,DQ
5/9/2018 16:00,10.98,0.59,63,18.61016949,DQ
5/10/2018 16:00,10.99,0.59,63,18.62711864,DQ
5/11/2018 16:00,11.02,0.59,63,18.6779661,DQ
5/14/2018 16:00,12.05,0.59,63,20.42372881,DQ
5/15/2018 16:00,11.81,0.59,63,20.01694915,DQ
5/16/2018 16:00,13.45,0.59,63,22.79661017,DQ
5/17/2018 16:00,13.02,0.59,63,22.06779661,DQ
5/18/2018 16:00,12.97,0.59,63,21.98305085,DQ
5/21/2018 16:00,13.1,0.59,63,22.20338983,DQ
5/22/2018 16:00,13.6,0.59,63,23.05084746,DQ
5/23/2018 16:00,12.75,0.59,63,21.61016949,DQ
5/24/2018 16:00,12.92,0.59,63,21.89830508,DQ
5/25/2018 16:00,13.14,0.59,63,22.27118644,DQ
5/29/2018 16:00,13,0.59,63,22.03389831,DQ
5/30/2018 16:00,11.43,0.59,63,19.37288136,DQ
5/31/2018 16:00,11.53,0.59,63,19.54237288,DQ
6/1/2018 16:00,10.54,0.59,63,17.86440678,DQ
6/4/2018 16:00,8.36,0.59,63,14.16949153,DQ
6/5/2018 16:00,8.44,0.59,63,14.30508475,DQ
6/6/2018 16:00,8.03,0.59,63,13.61016949,DQ
6/7/2018 16:00,8.03,0.59,63,13.61016949,DQ
6/8/2018 16:00,7.99,0.59,63,13.54237288,DQ
6/11/2018 16:00,7.87,0.59,63,13.33898305,DQ
6/12/2018 16:00,7.99,0.59,63,13.54237288,DQ
6/13/2018 16:00,7.94,0.59,63,13.45762712,DQ
6/14/2018 16:00,7.55,0.59,63,12.79661017,DQ
6/15/2018 16:00,7.02,0.59,63,11.89830508,DQ
6/18/2018 16:00,6.94,0.59,63,11.76271186,DQ
6/19/2018 16:00,7.08,0.59,63,12,DQ
6/20/2018 16:00,6.98,0.59,63,11.83050847,DQ
6/21/2018 16:00,6.92,0.59,63,11.72881356,DQ
6/22/2018 16:00,7.05,0.59,63,11.94915254,DQ
6/25/2018 16:00,6.7,0.59,63,11.3559322,DQ
6/26/2018 16:00,7.04,0.59,63,11.93220339,DQ
6/27/2018 16:00,7.02,0.59,63,11.89830508,DQ
6/28/2018 16:00,7.1,0.59,63,12.03389831,DQ
6/29/2018 16:00,7.11,0.59,63,12.05084746,DQ
7/2/2018 16:00,7.28,0.59,67.4,12.33898305,DQ
7/3/2018 13:00,7.42,0.59,67.4,12.57627119,DQ
7/5/2018 16:00,7.74,0.59,67.4,13.11864407,DQ
7/6/2018 16:00,7.71,0.59,67.4,13.06779661,DQ
7/9/2018 16:00,7.88,0.59,67.4,13.3559322,DQ
7/10/2018 16:00,7.63,0.59,67.4,12.93220339,DQ
7/11/2018 16:00,7.44,0.59,67.4,12.61016949,DQ
7/12/2018 16:00,7.47,0.59,67.4,12.66101695,DQ
7/13/2018 16:00,7.47,0.59,67.4,12.66101695,DQ
7/16/2018 16:00,7.1,0.59,67.4,12.03389831,DQ
7/17/2018 16:00,7.24,0.59,67.4,12.27118644,DQ
7/18/2018 16:00,7.53,0.59,67.4,12.76271186,DQ
7/19/2018 16:00,7.48,0.59,67.4,12.6779661,DQ
7/20/2018 16:00,7.37,0.59,67.4,12.49152542,DQ
7/23/2018 16:00,7.57,0.59,67.4,12.83050847,DQ
7/24/2018 16:00,7.65,0.59,67.4,12.96610169,DQ
7/25/2018 16:00,7.71,0.59,67.4,13.06779661,DQ
7/26/2018 16:00,7.58,0.59,67.4,12.84745763,DQ
7/27/2018 16:00,7.4,0.59,67.4,12.54237288,DQ
7/30/2018 16:00,7.21,0.59,67.4,12.22033898,DQ
7/31/2018 16:00,7.05,0.59,67.4,11.94915254,DQ
8/1/2018 16:00,7.22,0.59,67.4,12.23728814,DQ
8/2/2018 16:00,7.05,0.59,67.4,11.94915254,DQ
8/3/2018 16:00,7.1,0.59,67.4,12.03389831,DQ
8/6/2018 16:00,7.49,0.59,67.4,12.69491525,DQ
8/7/2018 16:00,8.06,0.59,67.4,13.66101695,DQ
8/8/2018 16:00,8,0.59,67.4,13.55932203,DQ
8/9/2018 16:00,7.97,0.59,67.4,13.50847458,DQ
8/10/2018 16:00,7.74,0.59,67.4,13.11864407,DQ
8/13/2018 16:00,7.42,0.59,67.4,12.57627119,DQ
8/14/2018 16:00,7.53,0.59,67.4,12.76271186,DQ
8/15/2018 16:00,7.34,0.59,67.4,12.44067797,DQ
