date,close,eps,revenue,pe,symbol
11/27/2018 16:00,17.52,3.88,760,4.515463918,CSIQ
11/28/2018 16:00,17.75,3.88,760,4.574742268,CSIQ
11/29/2018 16:00,17.27,3.88,760,4.451030928,CSIQ
11/30/2018 16:00,16.9,3.88,760,4.355670103,CSIQ
12/3/2018 16:00,17.31,3.88,760,4.461340206,CSIQ
12/4/2018 16:00,16.49,3.88,760,4.25,CSIQ
12/6/2018 16:00,16.47,3.88,760,4.244845361,CSIQ
12/7/2018 16:00,16.27,3.88,760,4.193298969,CSIQ
12/10/2018 16:00,16.42,3.88,760,4.231958763,CSIQ
12/11/2018 16:00,16.08,3.88,760,4.144329897,CSIQ
12/12/2018 16:00,16.81,3.88,760,4.332474227,CSIQ
12/13/2018 16:00,16.85,3.88,760,4.342783505,CSIQ
12/14/2018 16:00,16.66,3.88,760,4.293814433,CSIQ
12/17/2018 16:00,16.01,3.88,760,4.12628866,CSIQ
12/18/2018 16:00,16.47,3.88,760,4.244845361,CSIQ
12/19/2018 16:00,16.1,3.88,760,4.149484536,CSIQ
12/20/2018 16:00,15.38,3.88,760,3.963917526,CSIQ
12/21/2018 16:00,14.32,3.88,760,3.690721649,CSIQ
12/24/2018 13:00,13.92,3.88,760,3.587628866,CSIQ
12/26/2018 16:00,14.43,3.88,760,3.719072165,CSIQ
12/27/2018 16:00,14.42,3.88,760,3.716494845,CSIQ
12/28/2018 16:00,14.46,3.88,760,3.726804124,CSIQ
12/31/2018 16:00,14.34,3.88,760,3.695876289,CSIQ
1/2/2019 16:00,14.44,2.83,484.7,5.102473498,CSIQ
1/3/2019 16:00,15.14,2.83,484.7,5.349823322,CSIQ
1/4/2019 16:00,16.37,2.83,484.7,5.784452297,CSIQ
1/7/2019 16:00,16.8,2.83,484.7,5.93639576,CSIQ
1/8/2019 16:00,17.13,2.83,484.7,6.053003534,CSIQ
1/9/2019 16:00,17.21,2.83,484.7,6.081272085,CSIQ
1/10/2019 16:00,17.62,2.83,484.7,6.22614841,CSIQ
1/11/2019 16:00,17.66,2.83,484.7,6.240282686,CSIQ
1/14/2019 16:00,17.7,2.83,484.7,6.254416961,CSIQ
1/15/2019 16:00,18.12,2.83,484.7,6.402826855,CSIQ
1/16/2019 16:00,18.17,2.83,484.7,6.4204947,CSIQ
1/17/2019 16:00,18.18,2.83,484.7,6.424028269,CSIQ
1/18/2019 16:00,18.03,2.83,484.7,6.371024735,CSIQ
1/22/2019 16:00,17.28,2.83,484.7,6.106007067,CSIQ
1/23/2019 16:00,17.34,2.83,484.7,6.127208481,CSIQ
1/24/2019 16:00,18.14,2.83,484.7,6.409893993,CSIQ
1/25/2019 16:00,19.51,2.83,484.7,6.893992933,CSIQ
1/28/2019 16:00,20.53,2.83,484.7,7.254416961,CSIQ
1/29/2019 16:00,20.58,2.83,484.7,7.272084806,CSIQ
1/30/2019 16:00,20.89,2.83,484.7,7.381625442,CSIQ
1/31/2019 16:00,21.57,2.83,484.7,7.621908127,CSIQ
2/1/2019 16:00,19.76,2.83,484.7,6.982332155,CSIQ
2/4/2019 16:00,19.97,2.83,484.7,7.056537102,CSIQ
2/5/2019 16:00,19.79,2.83,484.7,6.992932862,CSIQ
2/6/2019 16:00,20.95,2.83,484.7,7.402826855,CSIQ
2/7/2019 16:00,20.53,2.83,484.7,7.254416961,CSIQ
2/8/2019 16:00,20.57,2.83,484.7,7.268551237,CSIQ
2/11/2019 16:00,21.33,2.83,484.7,7.537102473,CSIQ
2/12/2019 16:00,21.33,2.83,484.7,7.537102473,CSIQ
2/13/2019 16:00,21.11,2.83,484.7,7.459363958,CSIQ
2/14/2019 16:00,21.14,2.83,484.7,7.469964664,CSIQ
2/15/2019 16:00,20.54,2.83,484.7,7.25795053,CSIQ
2/19/2019 16:00,22.3,2.83,484.7,7.879858657,CSIQ
2/20/2019 16:00,21.55,2.83,484.7,7.614840989,CSIQ
2/21/2019 16:00,22.18,2.83,484.7,7.83745583,CSIQ
2/22/2019 16:00,24.32,2.83,484.7,8.593639576,CSIQ
2/25/2019 16:00,23.6,2.83,484.7,8.339222615,CSIQ
2/26/2019 16:00,23.85,2.83,484.7,8.427561837,CSIQ
2/27/2019 16:00,24.19,2.83,484.7,8.54770318,CSIQ
2/28/2019 16:00,24.66,2.83,484.7,8.713780919,CSIQ
3/1/2019 16:00,24.99,2.83,484.7,8.830388693,CSIQ
3/4/2019 16:00,24.43,2.83,484.7,8.632508834,CSIQ
3/5/2019 16:00,24.21,2.83,484.7,8.554770318,CSIQ
3/6/2019 16:00,23.55,2.83,484.7,8.32155477,CSIQ
3/7/2019 16:00,23.3,2.83,484.7,8.233215548,CSIQ
3/8/2019 16:00,23.07,2.83,484.7,8.151943463,CSIQ
3/11/2019 16:00,23.56,2.83,484.7,8.325088339,CSIQ
3/12/2019 16:00,23.63,2.83,484.7,8.349823322,CSIQ
3/13/2019 16:00,23.66,2.83,484.7,8.360424028,CSIQ
3/14/2019 16:00,23.48,2.83,484.7,8.296819788,CSIQ
3/15/2019 16:00,23.29,2.83,484.7,8.229681979,CSIQ
3/18/2019 16:00,23.33,2.83,484.7,8.243816254,CSIQ
3/19/2019 16:00,23.48,2.83,484.7,8.296819788,CSIQ
3/20/2019 16:00,23.62,2.83,484.7,8.346289753,CSIQ
3/21/2019 16:00,19.28,2.83,484.7,6.812720848,CSIQ
3/22/2019 16:00,18.75,2.83,484.7,6.625441696,CSIQ
3/25/2019 16:00,18.52,2.83,484.7,6.544169611,CSIQ
3/26/2019 16:00,18.2,2.83,484.7,6.431095406,CSIQ
3/27/2019 16:00,18.3,2.83,484.7,6.466431095,CSIQ
3/28/2019 16:00,18.78,2.83,484.7,6.636042403,CSIQ
3/29/2019 16:00,18.63,2.83,484.7,6.583038869,CSIQ
4/1/2019 16:00,19.09,2.83,1036.3,6.745583039,CSIQ
4/2/2019 16:00,18.99,2.83,1036.3,6.71024735,CSIQ
4/3/2019 16:00,19.14,2.83,1036.3,6.763250883,CSIQ
4/4/2019 16:00,19.14,2.83,1036.3,6.763250883,CSIQ
4/5/2019 16:00,19.32,2.83,1036.3,6.826855124,CSIQ
4/8/2019 16:00,19.45,2.83,1036.3,6.872791519,CSIQ
4/9/2019 16:00,18.92,2.83,1036.3,6.685512367,CSIQ
4/10/2019 16:00,18.81,2.83,1036.3,6.64664311,CSIQ
4/11/2019 16:00,18.46,2.83,1036.3,6.522968198,CSIQ
4/12/2019 16:00,18.82,2.83,1036.3,6.650176678,CSIQ
4/15/2019 16:00,18.83,2.83,1036.3,6.653710247,CSIQ
4/16/2019 16:00,19.12,2.83,1036.3,6.756183746,CSIQ
4/17/2019 16:00,19.14,2.83,1036.3,6.763250883,CSIQ
4/18/2019 16:00,19.01,2.83,1036.3,6.717314488,CSIQ
4/22/2019 16:00,19.58,2.83,1036.3,6.918727915,CSIQ
4/23/2019 16:00,20.26,2.83,1036.3,7.159010601,CSIQ
4/24/2019 16:00,20.18,2.83,1036.3,7.130742049,CSIQ
4/25/2019 16:00,20.06,2.83,1036.3,7.088339223,CSIQ
4/26/2019 16:00,20.27,2.83,1036.3,7.16254417,CSIQ
4/29/2019 16:00,20.03,2.83,1036.3,7.077738516,CSIQ
4/30/2019 16:00,19.98,2.83,1036.3,7.060070671,CSIQ
5/1/2019 16:00,20.63,2.83,1036.3,7.28975265,CSIQ
5/2/2019 16:00,20.4,2.83,1036.3,7.208480565,CSIQ
5/3/2019 16:00,21.45,2.83,1036.3,7.5795053,CSIQ
5/6/2019 16:00,20.03,2.83,1036.3,7.077738516,CSIQ
5/7/2019 16:00,20.14,2.83,1036.3,7.116607774,CSIQ
5/8/2019 16:00,19.66,2.83,1036.3,6.946996466,CSIQ
5/9/2019 16:00,18.87,2.83,1036.3,6.667844523,CSIQ
5/10/2019 16:00,19.12,2.83,1036.3,6.756183746,CSIQ
5/13/2019 16:00,17.83,2.83,1036.3,6.300353357,CSIQ
5/14/2019 16:00,17.88,2.83,1036.3,6.318021201,CSIQ
5/15/2019 16:00,18.12,2.83,1036.3,6.402826855,CSIQ
5/16/2019 16:00,18.43,2.83,1036.3,6.512367491,CSIQ
5/17/2019 16:00,17.51,2.83,1036.3,6.187279152,CSIQ
5/20/2019 16:00,17.44,2.83,1036.3,6.16254417,CSIQ
5/21/2019 16:00,17.94,2.83,1036.3,6.339222615,CSIQ
5/22/2019 16:00,17.93,2.83,1036.3,6.335689046,CSIQ
5/23/2019 16:00,17.38,2.83,1036.3,6.141342756,CSIQ
5/24/2019 16:00,17.62,2.83,1036.3,6.22614841,CSIQ
5/28/2019 16:00,17.77,2.83,1036.3,6.279151943,CSIQ
5/29/2019 16:00,17.69,2.83,1036.3,6.250883392,CSIQ
5/30/2019 16:00,19.41,2.83,1036.3,6.858657244,CSIQ
5/31/2019 16:00,19.09,2.83,1036.3,6.745583039,CSIQ
6/3/2019 16:00,19.86,2.83,1036.3,7.017667845,CSIQ
6/4/2019 16:00,20.61,2.83,1036.3,7.282685512,CSIQ
6/5/2019 16:00,20.86,2.83,1036.3,7.371024735,CSIQ
6/6/2019 16:00,21.21,2.83,1036.3,7.494699647,CSIQ
6/7/2019 16:00,21.32,2.83,1036.3,7.533568905,CSIQ
6/10/2019 16:00,21.31,2.83,1036.3,7.530035336,CSIQ
6/11/2019 16:00,21.13,2.83,1036.3,7.466431095,CSIQ
6/12/2019 16:00,21.21,2.83,1036.3,7.494699647,CSIQ
6/13/2019 16:00,21.74,2.83,1036.3,7.681978799,CSIQ
6/14/2019 16:00,21.61,2.83,1036.3,7.636042403,CSIQ
6/17/2019 16:00,21.29,2.83,1036.3,7.522968198,CSIQ
6/18/2019 16:00,21.93,2.83,1036.3,7.749116608,CSIQ
6/19/2019 16:00,22.36,2.83,1036.3,7.901060071,CSIQ
6/20/2019 16:00,21.99,2.83,1036.3,7.770318021,CSIQ
6/21/2019 16:00,22.07,2.83,1036.3,7.798586572,CSIQ
6/24/2019 16:00,22.18,2.83,1036.3,7.83745583,CSIQ
6/25/2019 16:00,21.27,2.83,1036.3,7.51590106,CSIQ
6/26/2019 16:00,21.31,2.83,1036.3,7.530035336,CSIQ
6/27/2019 16:00,22,2.83,1036.3,7.77385159,CSIQ
6/28/2019 16:00,21.83,2.83,1036.3,7.713780919,CSIQ
7/1/2019 16:00,22.27,2.83,759.9,7.869257951,CSIQ
7/2/2019 16:00,22.34,2.83,759.9,7.893992933,CSIQ
7/3/2019 13:00,22.12,2.83,759.9,7.816254417,CSIQ
7/5/2019 16:00,22.32,2.83,759.9,7.886925795,CSIQ
7/8/2019 16:00,21.89,2.83,759.9,7.734982332,CSIQ
7/9/2019 16:00,21.65,2.83,759.9,7.650176678,CSIQ
7/10/2019 16:00,21.21,2.83,759.9,7.494699647,CSIQ
7/11/2019 16:00,20.4,2.83,759.9,7.208480565,CSIQ
7/12/2019 16:00,20.81,2.83,759.9,7.35335689,CSIQ
7/15/2019 16:00,20.62,2.83,759.9,7.286219081,CSIQ
7/16/2019 16:00,20.62,2.83,759.9,7.286219081,CSIQ
7/17/2019 16:00,20.6,2.83,759.9,7.279151943,CSIQ
7/18/2019 16:00,20.73,2.83,759.9,7.325088339,CSIQ
7/19/2019 16:00,20.94,2.83,759.9,7.399293286,CSIQ
7/22/2019 16:00,20.87,2.83,759.9,7.374558304,CSIQ
7/23/2019 16:00,20.6,2.83,759.9,7.279151943,CSIQ
7/24/2019 16:00,20.61,2.83,759.9,7.282685512,CSIQ
7/25/2019 16:00,20.19,2.83,759.9,7.134275618,CSIQ
7/26/2019 16:00,20.41,2.83,759.9,7.212014134,CSIQ
7/29/2019 16:00,20.72,2.83,759.9,7.32155477,CSIQ
7/30/2019 16:00,21.18,2.83,759.9,7.48409894,CSIQ
7/31/2019 16:00,21.32,2.83,759.9,7.533568905,CSIQ
8/1/2019 16:00,22.23,2.83,759.9,7.855123675,CSIQ
8/2/2019 16:00,21.8,2.83,759.9,7.703180212,CSIQ
8/5/2019 16:00,20.52,2.83,759.9,7.250883392,CSIQ
8/6/2019 16:00,20.92,2.83,759.9,7.392226148,CSIQ
8/7/2019 16:00,21.74,2.83,759.9,7.681978799,CSIQ
8/8/2019 16:00,22.26,2.83,759.9,7.865724382,CSIQ
8/9/2019 16:00,21.86,2.83,759.9,7.724381625,CSIQ
